,CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude,LatitudeNum,Latitide_upt,Latitide_diff
145292,Uttar Pradesh Circle,Kanpur Region,Kanpur City Division,Kidwai Nagar SO Kanpur Nagar,208011,PO,Delivery,KANPUR NAGAR,UTTAR PRADESH,26.4735556,80.3506944,26.4735556,80.32313,-53.84957440000001
145376,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Station Parbhani S.O,431401,PO,Non Delivery,PARBHANI,MAHARASHTRA,76.7467000,19.2028500,76.7467,19.269567,57.47713300000001
145377,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Yeldari S.O,431510,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.78917,-56.558109
145384,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Jintur S.O,431509,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.7534385,-56.522377500000005
145385,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Palam S.O,431720,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.947259,-56.716198000000006
145386,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Pedgaon S.O,431537,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.783293,-56.552232000000004
145387,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Purna S.O,431511,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,77.02808,-56.797019000000006
145388,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Ranisawargaon S.O,431536,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.82051,-56.589449
145389,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Sailu S.O,431503,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.44155,-56.21048900000001
145391,Madhya Pradesh Circle,Indore Region,Sehore Division,Boda S.O,465685,PO,Delivery,RAJGARH,MADHYA PRADESH,41.0237530,80.6184070-,41.023753,22.232125,18.791628
145463,Himachal Pradesh Circle,DivReportingCircle,Hamirpur Division,Lehri Sarail SO,174027,PO,Delivery,BILASPUR,HIMACHAL PRADESH,76.6670000,31.5385000,76.667,31.4387,45.228300000000004
145493,Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Birsa S.O,481051,PO,Delivery,BALAGHAT,MADHYA PRADESH,22.0253000,80.7504000,22.0253,54.952401,-32.927101
145517,Kerala Circle,DivReportingCircle,Trivandrum North Division,Santhigiri SO,695589,PO,Delivery,THIRUVANANTHAPURAM,KERALA,7.4525800,75.2341100,7.45258,76.89,-69.43742
145518,Kerala Circle,DivReportingCircle,Trivandrum North Division,Sreenivasapuram SO,695145,PO,Delivery,THIRUVANANTHAPURAM,KERALA,8.7353056,76.7351667,8.7353056,76.75,-68.0146944
145519,Kerala Circle,DivReportingCircle,Trivandrum North Division,StXaviers College SO,695586,PO,Delivery,THIRUVANANTHAPURAM,KERALA,8.5736765,76.8495128,8.5736765,76.86,-68.2863235
145623,Kerala Circle,Calicut Region,Palghat Division,Melarcode SO,678703,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.2305,-65.58831500000001
145624,Kerala Circle,Calicut Region,Palghat Division,Peringottukurussi SO,678574,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.4722,-65.830015
145625,Kerala Circle,Calicut Region,Palghat Division,Perinkulam SO,678542,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.4866,-65.844415
145626,Kerala Circle,Calicut Region,Palghat Division,Tolanur SO,678722,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.2305,-65.58831500000001
145627,Kerala Circle,Calicut Region,Palghat Division,Vandali SO,678706,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.2305,-65.58831500000001
145630,Kerala Circle,Calicut Region,Palghat Division,Palakkad College SO,678001,PO,Non Delivery,PALAKKAD,KERALA,76.6476903,10.8081190,76.6476903,10.799571,65.8481193
145631,Kerala Circle,Calicut Region,Palghat Division,Pallipuram PG SO,678006,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.6563,-65.856729
145632,Kerala Circle,Calicut Region,Palghat Division,Parambikulam SO,678661,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.7757,-65.976129
145636,Kerala Circle,Calicut Region,Palghat Division,Coyalmanna SO,678702,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,75.3576,-64.71541500000001
145681,Bihar Circle,DivReportingCircle,Patna Division,BC Road SO,800001,PO,Non Delivery,PATNA,BIHAR,40.5246260,97.9572220-,40.524626,25.6035833,14.921042699999997
145728,Madhya Pradesh Circle,Indore Region,Sehore Division,Pachore S.O,465683,PO,Delivery,RAJGARH,MADHYA PRADESH,23.7110890,76.7338720,23.711089,45.517409,-21.80632
145817,Bihar Circle,Muzaffarpur Region,West Champaran Division,Jogapatti SO,845452,PO,Delivery,PASHCHIM CHAMPARAN,BIHAR,84.3887171,27.1451708,84.3887171,26.940472,57.448245099999994
145832,Uttar Pradesh Circle,Kanpur Region,Kanpur City Division,Yashoda Nagar SO,208011,PO,Non Delivery,KANPUR NAGAR,UTTAR PRADESH,26.4120833,80.3271944,26.4120833,80.32313,-53.91104670000001
145846,Madhya Pradesh Circle,Jabalpur Region,Mandla Division,Bajag S.O,481883,PO,Delivery,DINDORI,MADHYA PRADESH,22.6019444,80.3683889,22.6019444,82.315343,-59.7133986
145850,Bihar Circle,"East Region, Bhagalpur",Munger Division,Kiulrs SO,811310,PO,Delivery,LAKHISARAI,BIHAR,25.1678400,86.1139260,25.16784,86.1460426,-60.9782026
145851,Bihar Circle,"East Region, Bhagalpur",Munger Division,PBLakhisarai SO,811311,PO,Non Delivery,LAKHISARAI,BIHAR,25.1717000,86.1038000,25.1717,86.1501254,-60.97842539999999
145852,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,Ashanagar SO,803118,PO,Non Delivery,NALANDA,BIHAR,25.2211111,85.5944444,25.2211111,77.04,-51.818888900000005
145855,Madhya Pradesh Circle,Jabalpur Region,Mandla Division,Chabi S.O,481672,PO,Delivery,MANDLA,MADHYA PRADESH,22.8551700,80.7006400,22.85517,33.091975,-10.236804999999997
145856,Madhya Pradesh Circle,Jabalpur Region,Mandla Division,Padariyanarayan Ganj S.O,481662,PO,Delivery,MANDLA,MADHYA PRADESH,22.9734000,78.6568000,22.9734,38.076394,-15.102993999999999
145858,Madhya Pradesh Circle,Jabalpur Region,Mandla Division,Chiraidongri S.O,481768,PO,Delivery,MANDLA,MADHYA PRADESH,22.8120000,80.2177000,22.812,33.13526,-10.323260000000001
145863,Kerala Circle,Calicut Region,Palghat Division,Kannambra SO,678686,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.5019,-65.85971500000001
145865,Kerala Circle,Calicut Region,Palghat Division,Muthalamada SO,678507,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.7807,-66.138515
145867,Kerala Circle,Calicut Region,Palghat Division,Pallavur SO,678688,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.0465,-65.404315
145868,Kerala Circle,Calicut Region,Palghat Division,Vadakkancherry MBR SO,678683,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.5019,-65.85971500000001
145869,Kerala Circle,Calicut Region,Palghat Division,Chokkanathapuram SO,678005,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.6563,-65.856729
145870,Kerala Circle,Calicut Region,Palghat Division,Keralasseri SO,678641,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.498,-65.698429
145871,Kerala Circle,Calicut Region,Palghat Division,Malampuzha Dam SO,678651,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.7762,-65.976629
145872,Kerala Circle,Calicut Region,Palghat Division,Mankarai SO,678613,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.5032,-65.703629
146004,Kerala Circle,Kochi Region,Idukki Division,Karimannoor SO,685581,PO,Delivery,IDUKKI,KERALA,9.9183333,76.7815556,9.9183333,76.825244,-66.9069107
146229,Madhya Pradesh Circle,Indore Region,Ujjain Division,Barnagar Town S.O,456771,PO,Non Delivery,UJJAIN,MADHYA PRADESH,75.3700000,23.0400000,75.37,21.928279,53.441721
146249,Tamilnadu Circle,"Southern Region, Madurai",Sivaganga Division,Ilayangudi West SO,630702,PO,Non Delivery,SIVAGANGA,TAMIL NADU,78.6300000,9.6300000,78.63,9.63,69.0
146250,Tamilnadu Circle,"Southern Region, Madurai",Sivaganga Division,Manamadurai Town SO,630606,PO,Non Delivery,SIVAGANGA,TAMIL NADU,78.4500000,9.6900000,78.45,9.5980556,68.85194440000001
146257,Tamilnadu Circle,"Southern Region, Madurai",Sivaganga Division,Sm Hospital SO,630211,PO,Non Delivery,SIVAGANGA,TAMIL NADU,78.5900000,10.1000000,78.59,10.11,68.48
146258,Tamilnadu Circle,"Southern Region, Madurai",Sivaganga Division,Tirupattur Bus Stand SO,630211,PO,Non Delivery,SIVAGANGA,TAMIL NADU,78.6000000,10.1100000,78.6,10.11,68.49
146324,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Zari S.O,431540,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,78.2515193,-58.0204583
146349,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Akhada Balapur S.O,431701,PO,Delivery,HINGOLI,MAHARASHTRA,19.2695670,76.7741140,19.269567,77.35329,-58.083723000000006
146350,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Ashti S.O (Jalna),431507,PO,Delivery,JALNA,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.69985,-56.468789
146351,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Basmathnagar S.O,431512,PO,Delivery,HINGOLI,MAHARASHTRA,20.2310610,75.4485170,20.231061,77.156786,-56.925725
146352,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Hingoli S.O,431513,PO,Delivery,HINGOLI,MAHARASHTRA,19.7040131,77.1622486,19.7040131,77.1476,-57.4435869
146353,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Partur S.O,431501,PO,Delivery,JALNA,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.211064,-55.980002999999996
146367,Tamilnadu Circle,"Southern Region, Madurai",Sivaganga Division,Jawahar Bazaar SO,630561,PO,Non Delivery,SIVAGANGA,TAMIL NADU,78.4900000,9.8500000,78.49,9.8535833,68.6364167
146370,Tamilnadu Circle,"Southern Region, Madurai",Sivaganga Division,Sivaganga Courts SO,630561,PO,Non Delivery,SIVAGANGA,TAMIL NADU,78.4800000,9.8500000,78.48,9.8535833,68.62641670000001
146418,Rajasthan Circle,Jodhpur Region,Sirohi Division,Jalore V.D.C. S.O,343001,PO,Non Delivery,JALORE,RAJASTHAN,25.3443910,72.6195910,25.344391,2.394844,22.949547000000003
146449,Maharashtra Circle,Pune Region,Pune City East Division,Maan S.O,411057,PO,Non Delivery,PUNE,MAHARASHTRA,31.0777070,74.4891960,31.077707,18.52047,12.557237
146489,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Bori S.O (Parbhani),431508,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.751896,-56.520835000000005
146490,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Daithana S.O,431521,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,75.92125,-55.690189000000004
146491,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Mau Parbhani S.O,431402,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.8638,-56.632739
146492,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Naya Mondha Parbhani S.O,431401,PO,Non Delivery,PARBHANI,MAHARASHTRA,76.7467000,19.2028500,76.7467,19.269567,57.47713300000001
146595,Kerala Circle,Calicut Region,Palghat Division,Walayar Dam SO,678624,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.5019,-65.702329
146609,Karnataka Circle,South Karnataka Region,Chitradurga Division,H.D.Pura S.O,577557,PO,Delivery,CHITRADURGA,KARNATAKA,14.4688889,75.9197778,14.4688889,48.42052,-33.9516311
146677,Bihar Circle,"East Region, Bhagalpur",Nawadha Division,Sheikhpura Bazar SO,811105,PO,Non Delivery,SHEIKHPURA,BIHAR,25.1414452,85.8481249,25.1414452,85.8018022,-60.660357
146781,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,Mogalkuan SO,803118,PO,Non Delivery,NALANDA,BIHAR,25.2111667,85.5171944,25.2111667,77.04,-51.82883330000001
146784,Bihar Circle,"East Region, Bhagalpur",Munger Division,Kajra SO,811309,PO,Delivery,LAKHISARAI,BIHAR,25.3726000,86.4905000,25.3726,86.1964041,-60.8238041
146785,Bihar Circle,"East Region, Bhagalpur",Munger Division,Piri Bazar SO,811112,PO,Delivery,LAKHISARAI,BIHAR,25.1678400,86.1139260,25.16784,86.347196,-61.179356
146787,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,Harnaut SO,803110,PO,Delivery,NALANDA,BIHAR,25.3708333,85.5334167,25.3708333,13.69,11.680833300000002
146794,Madhya Pradesh Circle,Jabalpur Region,Mandla Division,Gadasarai S.O,481882,PO,Delivery,DINDORI,MADHYA PRADESH,22.9734000,28.6568000,22.9734,52.942001,-29.968600999999996
147183,Bihar Circle,"East Region, Bhagalpur",Munger Division,Lakhisarai SO,811311,PO,Delivery,LAKHISARAI,BIHAR,25.1696667,86.0954444,25.1696667,86.1501254,-60.98045869999999
147225,Kerala Circle,Calicut Region,Palghat Division,Kilakkancheri SO,678684,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.5019,-65.85971500000001
147226,Kerala Circle,Calicut Region,Palghat Division,Kuttanur SO,678721,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.2305,-65.58831500000001
147228,Kerala Circle,Calicut Region,Palghat Division,Mathur PG SO,678571,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.4722,-65.830015
147229,Kerala Circle,Calicut Region,Palghat Division,Pudiyankam SO,678545,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.4866,-65.844415
147230,Kerala Circle,Calicut Region,Palghat Division,Puthucode SO,678687,PO,Delivery,PALAKKAD,KERALA,10.6421850,76.5448260,10.642185,76.5019,-65.85971500000001
147232,Kerala Circle,Calicut Region,Palghat Division,Edathara SO,678611,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.5761,-65.776529
147233,Kerala Circle,Calicut Region,Palghat Division,Kalpathi SO,678003,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.6563,-65.856729
147234,Kerala Circle,Calicut Region,Palghat Division,Mundur Palakkad SO,678592,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.5761,-65.776529
147235,Kerala Circle,Calicut Region,Palghat Division,Nurani SO,678004,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.6563,-65.856729
147236,Kerala Circle,Calicut Region,Palghat Division,Palakkad Engineering College SO,678008,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.6563,-65.856729
147271,Kerala Circle,Calicut Region,Palghat Division,Parli PG SO,678612,PO,Delivery,PALAKKAD,KERALA,10.7995710,76.6423180,10.799571,76.5396,-65.74002899999999
147276,Madhya Pradesh Circle,DivReportingCircle,Vidisha Division,Bamora R.S S.O,464240,PO,Delivery,SAGAR,MADHYA PRADESH,23.8457500,78.7613611,23.84575,40.731268,-16.885518
147373,Madhya Pradesh Circle,Jabalpur Region,Satna Division,Simariya S.O,488442,PO,Delivery,PANNA,MADHYA PRADESH,24.7167000,80.2000000,24.7167,79.4621,-54.745400000000004
147390,Bihar Circle,"East Region, Bhagalpur",Divisional Office Katihar,Ayodhyaganj Bazar SO,854101,PO,Delivery,KATIHAR,BIHAR,1.0000000,1.0000000,1.0,25.4502,-24.4502
147470,Karnataka Circle,South Karnataka Region,Chitradurga Division,Bharamasagara S.O,577519,PO,Delivery,CHITRADURGA,KARNATAKA,14.2215833,76.3974167,14.2215833,26.948827,-12.7272437
147535,Odisha Circle,Sambalpur Region,Sambalpur Division,Sohella S.O,768033,PO,Delivery,BARGARH,ODISHA,21.3000340,83.3975970,21.300034,63.22719,-41.927156
147570,Bihar Circle,"East Region, Bhagalpur",Nawadha Division,Sheikhpura SO Sheikhpura,811105,PO,Delivery,SHEIKHPURA,BIHAR,25.1418070,85.8629180,25.141807,85.8018022,-60.6599952
147683,Tamilnadu Circle,"Southern Region, Madurai",Sivaganga Division,Kannar Street SO,630606,PO,Non Delivery,SIVAGANGA,TAMIL NADU,78.4600000,9.6900000,78.46,9.5980556,68.8619444
147687,Tamilnadu Circle,"Southern Region, Madurai",Sivaganga Division,Bosenagar SO Sivaganga,630561,PO,Non Delivery,SIVAGANGA,TAMIL NADU,78.4900000,9.8500000,78.49,9.8535833,68.6364167
147703,Karnataka Circle,South Karnataka Region,Chitradurga Division,Kondlahalli S.O,577529,PO,Delivery,CHITRADURGA,KARNATAKA,14.2215833,76.3974167,14.2215833,51.154541,-36.9329577
147814,Bihar Circle,"East Region, Bhagalpur",Nawadha Division,Chewara SO,811304,PO,Delivery,SHEIKHPURA,BIHAR,25.1417690,85.8618020,25.141769,85.862891,-60.72112200000001
147815,Bihar Circle,"East Region, Bhagalpur",Nawadha Division,Nimi SO,811103,PO,Delivery,SHEIKHPURA,BIHAR,25.1417690,85.8618020,25.141769,85.459475,-60.317706
147816,Bihar Circle,"East Region, Bhagalpur",Nawadha Division,Sheikhpura R S SO,811105,PO,Non Delivery,SHEIKHPURA,BIHAR,25.5751000,85.1620000,25.5751,85.8018022,-60.2267022
147817,Bihar Circle,"East Region, Bhagalpur",Nawadha Division,Sirari SO,811107,PO,Delivery,SHEIKHPURA,BIHAR,25.1717000,86.1039000,25.1717,85.862891,-60.691191
147844,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Betma S.O,453001,PO,Delivery,INDORE,MADHYA PRADESH,22.6800000,75.6200000,22.68,32.731839,-10.051839000000001
147870,Tamilnadu Circle,"Southern Region, Madurai",Karaikudi Division,Kottaiyur S.O,630106,PO,Delivery,SIVAGANGA,TAMIL NADU,9.8535833,78.4873611,9.8535833,78.81,-68.9564167
147871,Tamilnadu Circle,"Southern Region, Madurai",Karaikudi Division,Kunnakudi S.O,630206,PO,Delivery,SIVAGANGA,TAMIL NADU,9.8535833,78.4873611,9.8535833,78.69,-68.8364167
147872,Tamilnadu Circle,"Southern Region, Madurai",Karaikudi Division,Managiri S.O,630307,PO,Delivery,SIVAGANGA,TAMIL NADU,10.0640556,78.7206111,10.0640556,78.74,-68.67594439999999
147873,Tamilnadu Circle,"Southern Region, Madurai",Karaikudi Division,Nachiapuram S.O,630207,PO,Delivery,SIVAGANGA,TAMIL NADU,10.0796667,78.6701944,10.0796667,78.67,-68.5903333
147907,Tamilnadu Circle,"Southern Region, Madurai",Karaikudi Division,Pulidipatti S.O,630309,PO,Delivery,SIVAGANGA,TAMIL NADU,10.1252222,78.6084722,10.1252222,78.44,-68.3147778
147909,Tamilnadu Circle,"Southern Region, Madurai",Karaikudi Division,Senjai S.O,630001,PO,Non Delivery,SIVAGANGA,TAMIL NADU,10.0582778,78.7656389,10.0582778,78.77,-68.7117222
147910,Tamilnadu Circle,"Southern Region, Madurai",Karaikudi Division,Ulagampatti S.O,630410,PO,Delivery,SIVAGANGA,TAMIL NADU,9.8535833,78.4873611,9.8535833,78.47,-68.6164167
147911,Tamilnadu Circle,"Southern Region, Madurai",Karaikudi Division,Viramathi S.O,630212,PO,Delivery,SIVAGANGA,TAMIL NADU,10.1808333,78.6658056,10.1808333,78.7,-68.5191667
147914,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,Samyagarh SO,803306,PO,Delivery,PATNA,BIHAR,25.3400000,85.8100000,25.34,85.81,-60.47
147928,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,Sohsarai SO,803118,PO,Delivery,NALANDA,BIHAR,25.2267222,85.5156389,25.2267222,77.04,-51.81327780000001
147942,Tamilnadu Circle,"Southern Region, Madurai",Dindigul Division,NGOColony SO,624005,PO,Non Delivery,DINDIGUL,TAMIL NADU,10.6202222,77.7531944,10.6202222,78.02,-67.3997778
148059,Tamilnadu Circle,"Southern Region, Madurai",Karaikudi Division,Muthupatnam S.O,630001,PO,Non Delivery,SIVAGANGA,TAMIL NADU,10.0752778,78.7551389,10.0752778,78.77,-68.6947222
148060,Tamilnadu Circle,"Southern Region, Madurai",Karaikudi Division,Puduvayal S.O,630108,PO,Delivery,SIVAGANGA,TAMIL NADU,10.1029722,78.8450833,10.1029722,78.92,-68.8170278
148061,Tamilnadu Circle,"Southern Region, Madurai",Karaikudi Division,Singampunari S.O,630502,PO,Delivery,SIVAGANGA,TAMIL NADU,10.1828889,78.4229722,10.1828889,78.4,-68.21711110000001
148118,Madhya Pradesh Circle,Jabalpur Region,Chhatarpur Division,Kundeshwar S.O,472005,PO,Delivery,TIKAMGARH,MADHYA PRADESH,22.9734000,78.6568940,22.9734,78.8115,-55.8381
148356,Bihar Circle,DivReportingCircle,Patna Division,B R Centre S.O,801503,PO,Non Delivery,PATNA,BIHAR,40.876565,77.836728,40.876565,25.5997378,15.2768272
148431,Tamilnadu Circle,"Southern Region, Madurai",Sivaganga Division,Manamadurai RS SO,630606,PO,Non Delivery,SIVAGANGA,TAMIL NADU,78.4600000,9.6800000,78.46,9.5980556,68.8619444
148443,Bihar Circle,Muzaffarpur Region,Siwan Division,Sahpur SO,841243,PO,Delivery,SIWAN,BIHAR,26.3502000,84.4556000,26.3502,84.4556,-58.1054
148721,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Terahi SO,276141,PO,Delivery,AZAMGARH,UTTAR PRADESH,26.1909167,83.0967500,26.1909167,10.2,15.9909167
148798,Andhra Pradesh Circle,Vijayawada Region,Gudivada Division,Mandavalli S.O,521345,PO,Delivery,KRISHNA,ANDHRA PRADESH,16.5136667,81.1568333,16.5136667,816.483,-799.9693332999999
148836,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Kranti Chowk Parbhani S.O,431401,PO,Non Delivery,PARBHANI,MAHARASHTRA,76.7467000,19.2028500,76.7467,19.269567,57.47713300000001
148858,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Pathri S.O,431506,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.42282,-56.191759000000005
148859,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Rampuri BK S.O,431541,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.499992,-56.26893100000001
148860,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Shivajinagar Parbhani S.O,431401,PO,Non Delivery,PARBHANI,MAHARASHTRA,76.7467000,19.2028500,76.7467,19.269567,57.47713300000001
148861,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Sonpeth S.O,431516,PO,Delivery,PARBHANI,MAHARASHTRA,20.2310610,75.4485170,20.231061,76.434814,-56.203753000000006
148876,West Bengal Circle,South Bengal Region,Hooghly South Division,Kalbazar SO,712201,PO,Non Delivery,HOOGHLY,WEST BENGAL,50.2143070,8.6497740,50.214307,22.7573056,27.4570014
148971,Punjab Circle,Punjab West Region,Ferozpur Division,Chowk Arya Samaj Ferozepur SO,152002,PO,Non Delivery,FIROZEPUR,PUNJAB,30.9275460,74.6104970,30.927546,74.59755,-43.670004
